episode_id,step,action,action_valid,history_valid,o_t,o_t_1,delta_1,delta_2,delta_3,delta_4,slope_5,std_5,var_5,range_5,delta_3_bin,noise_bin,reward,done
44,9,TUMBLE,True,True,0.12217675514057477,0.13152197726378545,-0.009345222123210678,0.06399224703460088,0.03954642398199702,0.03107760600008881,-0.006989931066141569,0.032692033390179086,0.0010687690471845842,0.08124161477014384,"(-0.2,0.2]",Q1,0.0,False
44,10,TUMBLE,True,True,-0.09861588686526297,0.06608865371830616,-0.16470454058356915,-0.18484444568237118,-0.17813114398277047,-0.19113282401933995,-0.04041876268358282,0.08259405002231879,0.006821777099089298,0.2301378641290484,"(-0.2,0.2]",Q2,0.0,False
44,11,RUN,True,True,0.13707732805353184,0.05028036249364161,0.08679696555989024,0.12529689391587595,0.1124635844638807,0.10209485693171695,-0.0006918900688453225,0.0836560486134317,0.006998334469612849,0.2356932149187948,"(-0.2,0.2]",Q2,0.0,False
44,12,RUN,True,True,0.1120081879792414,0.12217675514057477,-0.010168567161333367,0.09277746738510698,0.05846212253629353,0.059278548273620085,0.013835622388415653,0.08678716353481508,0.007532011754418737,0.2356932149187948,"(-0.2,0.2]",Q2,0.0,False
44,13,RUN,True,True,-0.04804850236553136,-0.09861588686526297,0.05056738449973161,-0.17259126038191797,-0.09820504542136813,-0.11621009844255262,-0.012982644016770793,0.09819174868037048,0.009641619508909037,0.2356932149187948,"(-0.2,0.2]",Q3,0.0,False
44,14,TUMBLE,True,True,0.028991254813790546,0.13707732805353184,-0.1080860732397413,-0.0029885879930644753,-0.03802108307529008,0.0033859731132958176,0.0070088452939044,0.09028447242995208,0.008151285961954777,0.2356932149187948,"(-0.2,0.2]",Q2,0.0,False
44,15,TUMBLE,True,True,0.024070872378960252,0.1120081879792414,-0.08793731560028115,0.03359949615483066,-0.00691277443020661,-0.03343619474129785,-0.0309029844514594,0.0665602158888689,0.004430262339172836,0.18512583041906322,"(-0.2,0.2]",Q2,0.0,False
44,16,RUN,True,True,0.049591364739669436,-0.04804850236553136,0.0976398671052008,0.023060301143294035,0.04792015646392962,0.020335911538054224,-0.005271427173465244,0.05134531288650433,0.002636341155413028,0.16005669034477277,"(-0.2,0.2]",Q1,0.0,False
44,17,TUMBLE,True,True,-0.06959120032874087,0.028991254813790546,-0.09858245514253142,-0.10642231888805571,-0.10380903097288095,-0.08324244772046309,-0.002248528600054006,0.046874043242867244,0.0021971759299341882,0.11918256506841031,"(-0.2,0.2]",Q1,0.0,False
44,18,TUMBLE,True,True,-0.0536306044335125,0.024070872378960252,-0.07770147681247275,-0.04363068663897678,-0.05498761669680877,-0.06189617733443234,-0.025890579120230718,0.047987017006834075,0.002302753801214183,0.11918256506841031,"(-0.2,0.2]",Q1,0.0,False
44,19,RUN,True,True,-0.05568197825051367,0.049591364739669436,-0.10527334299018311,0.0059289241306130155,-0.03113849824298569,-0.04329208633960775,-0.026272767043212974,0.048256011758907445,0.002328642670875814,0.11918256506841031,"(-0.2,0.2]",Q1,0.0,True
45,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
45,1,TUMBLE,True,True,0.06474361941005208,0.06474361941005208,0.0,,,,-0.128818332099989,0.0644091660499945,0.004148540671255764,0.128818332099989,,Q2,0.0,False
45,2,TUMBLE,True,True,0.48915003282602826,0.06474361941005208,0.4244064134159762,0.3599972473659817,,,0.14779404065799348,0.17766612890778596,0.031565253361078016,0.4244064134159762,,Q4,0.0,False
45,3,TUMBLE,True,True,0.5353973967610536,0.06474361941005208,0.4706537773510015,0.2584505706430134,0.2862455288456798,,0.14499127491690136,0.1975779195477959,0.03903703429283532,0.4706537773510015,"(0.2,1]",Q4,0.0,False
45,4,RUN,True,True,0.33903937533519446,0.06474361941005208,0.2742957559251424,-0.17323433945834643,-0.024057640997183494,0.018326125208400712,0.07616086250013081,0.1768710347476174,0.03128336293269288,0.4706537773510015,"(-0.2,0.2]",Q4,0.0,False
45,5,RUN,True,True,0.42839130464709746,0.48915003282602826,-0.0607587281789308,-0.00882708140102656,-0.026137630326994565,0.0713086985640154,0.057718471298325705,0.16678942141429873,0.02781871109571653,0.4706537773510015,"(-0.2,0.2]",Q4,0.0,False
45,6,TUMBLE,True,True,0.2978656969262127,0.5353973967610536,-0.2375316998348409,-0.08584964306493326,-0.1364103286549025,-0.15012883046613074,-0.04895747639135881,0.0890162696285175,0.007923896258576927,0.2375316998348409,"(-0.2,0.2]",Q2,0.0,False
45,7,TUMBLE,True,True,-0.09988224356619851,0.33903937533519446,-0.438921618901393,-0.46301074435285355,-0.4549810358690333,-0.5000556869835882,-0.1311732959063486,0.2160234091900007,0.04666611331807048,0.635279640327252,"(-1,-0.2]",Q4,0.0,False
45,8,TUMBLE,True,True,0.28991090942902475,0.42839130464709746,-0.1384803952180727,0.19091918274901767,0.08111932342665426,0.04855737609344829,-0.06265304800256354,0.18223467656528622,0.033209477342854475,0.528273548213296,"(-0.2,0.2]",Q4,0.0,False
45,9,TUMBLE,True,True,0.25297691357209295,0.2978656969262127,-0.04488878335411972,0.15796258064067983,0.09034545930907997,0.023905496713058888,-0.03587835696471972,0.1771046037908779,0.03136604068392384,0.528273548213296,"(-0.2,0.2]",Q4,0.0,False
45,10,TUMBLE,True,True,0.48028589072445615,-0.09988224356619851,0.5801681342906546,0.2088419792238973,0.33261736424614974,0.2950680716341732,0.07176995447347782,0.18930169659866586,0.03583513233513334,0.5801681342906546,"(0.2,1]",Q4,0.0,False
45,11,RUN,True,True,0.49385047315683256,0.28991090942902475,0.2039395637278078,0.127219071008558,0.15279256858164125,0.26302760561698874,0.13778404147414938,0.2149077411129007,0.04618533719024955,0.5937327167230311,"(-0.2,0.2]",Q4,1.0,True
46,0,RUN,True,False,,,,,,,,,,,,,0.0,False
46,1,TUMBLE,True,True,-0.11156589958294295,-0.11156589958294295,0.0,,,,-0.03852028150642842,0.019260140753214222,0.0003709530218336233,0.038520281506428444,,Q1,0.0,False
46,2,RUN,True,True,-0.09255418567216704,-0.11156589958294295,0.019011713910775913,-0.0002484268424383096,,,-0.009754283797826271,0.015726275121570085,0.0002473157291993142,0.038520281506428444,,Q1,0.0,False
46,3,TUMBLE,True,True,-0.071510084799072,-0.11156589958294295,0.04005581478387095,0.030549957828482993,0.02087848297813616,,0.0023618313743103574,0.016346868784259446,0.0002672201190497959,0.04005581478387095,"(-0.2,0.2]",Q1,0.0,False
46,4,TUMBLE,True,True,-0.12988256409602944,-0.11156589958294295,-0.018316664513086486,-0.04785042886040991,-0.038005840744635436,-0.042713617063355316,-0.007361807725515889,0.022487520727315184,0.00050568858846143,0.058372479296957436,"(-0.2,0.2]",Q1,0.0,False
46,5,RUN,True,True,-0.021632046561127223,-0.09255418567216704,0.07092213911103981,0.0790642778864235,0.07635023162796228,0.07974613697642563,0.014253932761976906,0.03734651956997922,0.0013947625239908406,0.10825051753490222,"(-0.2,0.2]",Q1,0.0,False
46,6,TUMBLE,True,True,0.0669444848721953,-0.071510084799072,0.1384545696712673,0.14270179020077361,0.14128605002427153,0.14583920515429422,0.03688753793266695,0.06802227115064145,0.004627029372491389,0.19682704896822473,"(-0.2,0.2]",Q2,0.0,False
46,7,RUN,True,True,0.01724390304030249,-0.12988256409602944,0.14712646713633193,-0.00541231611523155,0.045433944968622936,0.05626395568631083,0.03743350246469737,0.06837386973244076,0.004674986062188779,0.19682704896822473,"(-0.2,0.2]",Q2,0.0,False
46,8,RUN,True,True,0.08287419103112861,-0.021632046561127223,0.10450623759225583,0.04077999707487972,0.06202207724733842,0.09970574671729333,0.04643894598557459,0.07607381391378441,0.005787225163389099,0.21275675512715805,"(-0.2,0.2]",Q2,0.0,False
46,9,RUN,True,True,-0.18278788797653536,0.0669444848721953,-0.24973237284873068,-0.2328469350122509,-0.2384754142910775,-0.21914552107216015,-0.03063819766718829,0.09512864007424925,0.00904945816237606,0.265662079007664,"(-1,-0.2]",Q3,0.0,False
46,10,TUMBLE,True,True,0.05407025867014003,0.01724390304030249,0.03682635562983754,0.10402710714284341,0.08162685663850812,0.058001585928367266,-0.022578024342094848,0.0976606221739068,0.009537597123394576,0.265662079007664,"(-0.2,0.2]",Q3,0.0,False
46,11,TUMBLE,True,True,0.03566238975017782,0.08287419103112861,-0.047211801280950795,0.10002120440337547,0.05094353584193339,0.042812273558918874,0.0008033041058762045,0.0946174591231646,0.008952463570923724,0.265662079007664,"(-0.2,0.2]",Q3,0.0,False
46,12,TUMBLE,True,True,-0.1438155341297011,-0.18278788797653536,0.03897235384683426,-0.18868185833986004,-0.11279712094429527,-0.14127027199842887,-0.023492917259494622,0.10992257348559156,0.012082972161695278,0.265662079007664,"(-0.2,0.2]",Q3,0.0,False
46,13,RUN,True,True,0.13758307084647586,0.05407025867014003,0.08351281217633583,0.1916596430362375,0.1556106994162703,0.1968007642679555,0.044285612484618146,0.12267616766088091,0.015049442111960562,0.32037095882301125,"(-0.2,0.2]",Q4,0.0,False
46,14,TUMBLE,True,True,-0.12119533895590202,0.03566238975017782,-0.15685772870607984,-0.1180791073142894,-0.13100531444488622,-0.14207038524017518,-0.024861051415578605,0.10789952123736074,0.011642306683251662,0.28139860497617697,"(-0.2,0.2]",Q3,0.0,False
46,15,TUMBLE,True,True,0.020306200896534763,-0.1438155341297011,0.16412173502623587,0.012112334951247843,0.06278213497624385,0.04324755401877212,-0.0008092182533487105,0.10484577576464942,0.010992636695691147,0.28139860497617697,"(-0.2,0.2]",Q3,0.0,False
46,16,TUMBLE,True,True,0.07315971030834932,0.13758307084647586,-0.06442336053812654,0.12360427933803295,0.060928399379313124,0.09994011064399744,0.031667361892615986,0.10939316470778351,0.011966864484784252,0.28139860497617697,"(-0.2,0.2]",Q3,0.0,False
46,17,TUMBLE,True,True,-0.04635318773629907,-0.12119533895590202,0.07484215121960296,-0.0930861433387411,-0.03711004515262642,-0.07381659851016355,-0.017351746790129862,0.09024882605617303,0.008144850604517376,0.2587784098023779,"(-0.2,0.2]",Q2,0.0,False
46,18,TUMBLE,True,True,-0.10279760155028488,0.020306200896534763,-0.12310380244681964,-0.11620086283631001,-0.11850184270647988,-0.08427694767845562,-0.0029863913821599384,0.0733643480906658,0.005382327570768379,0.19435504926425134,"(-0.2,0.2]",Q2,0.0,False
46,19,TUMBLE,True,True,-0.049612832276836334,0.07315971030834932,-0.12277254258518566,0.02496256236645563,-0.024282472617424795,-0.03569161275641137,-0.031579537820537636,0.06119568852499202,0.00374491229404784,0.1759573118586342,"(-0.2,0.2]",Q1,0.0,True
47,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
47,1,TUMBLE,True,True,0.3608324514975847,0.3608324514975847,0.0,,,,0.24323972274142458,0.12161986137071232,0.014791390679831283,0.24323972274142464,,Q4,0.0,False
47,2,RUN,True,True,0.32005855435294694,0.3608324514975847,-0.04077389714463775,0.08084596422607457,,,0.10123291279839346,0.10636440713273045,0.01131338710469724,0.24323972274142464,,Q3,0.0,False
47,3,TUMBLE,True,True,0.5687179267803648,0.3608324514975847,0.20788547528278012,0.228272423855099,0.30255668191146756,,0.13126016969279766,0.16015271668086795,0.025648892660262358,0.45112519802420475,"(0.2,1]",Q4,0.0,False
47,4,TUMBLE,True,True,0.4401045596689072,0.3608324514975847,0.07927210817132252,-0.004283680897748665,0.02356824879194175,0.09830414432214307,0.08529091371082745,0.14854395610308516,0.02206530689475529,0.45112519802420475,"(-0.2,0.2]",Q4,0.0,False
47,5,RUN,True,True,0.20611823547401675,0.32005855435294694,-0.11394031887893019,-0.2982930077506193,-0.23684211146005624,-0.21631013760093415,-0.018938242673117524,0.12117654801084457,0.014683755787824519,0.36259969130634806,"(-1,-0.2]",Q4,0.0,False
47,6,TUMBLE,True,True,0.17145622710922231,0.5687179267803648,-0.3972616996711425,-0.1516551704622397,-0.23352401353187396,-0.2122935919598366,-0.06598043457937974,0.1476844404124994,0.021810693939953083,0.3972616996711425,"(-1,-0.2]",Q4,0.0,False
47,7,TUMBLE,True,True,0.2781534120957762,0.4401045596689072,-0.161951147573131,0.08936618080415668,0.005593738011727412,-0.06844582516235159,-0.08497773619288618,0.14982510350821115,0.022447561641246186,0.3972616996711425,"(-0.2,0.2]",Q4,0.0,False
47,8,RUN,True,True,0.4225755585159401,0.20611823547401675,0.21645732304192333,0.19777073891344082,0.20399960028960165,0.14861744992895942,0.0036977174315824743,0.10990982213416851,0.01208016900156456,0.2686483325596849,"(0.2,1]",Q3,0.0,False
47,9,TUMBLE,True,True,0.5453148403072229,0.17145622710922231,0.37385861319800057,0.1949503550013647,0.25458644106691003,0.275738982008484,0.09295125410731296,0.13997314283410658,0.019592480714857204,0.37385861319800057,"(0.2,1]",Q4,0.0,False
47,10,TUMBLE,True,True,0.48313025995494746,0.2781534120957762,0.20497684785917125,-0.0008149394566340229,0.06778232298196768,0.1287552504479071,0.08905094939028967,0.13685077884415964,0.018728135670253093,0.37385861319800057,"(-0.2,0.2]",Q4,0.0,False
47,11,RUN,True,True,0.2262858449355583,0.4225755585159401,-0.19628971358038177,-0.2879367051955269,-0.2573877079904785,-0.20600767278291338,-0.004318043288142853,0.12096539472899821,0.014632626721942349,0.31902899537166457,"(-1,-0.2]",Q4,0.0,False
47,12,TUMBLE,True,True,0.18730342633136848,0.5453148403072229,-0.3580114139758544,-0.1674046261138844,-0.2309402220678744,-0.2320231995970487,-0.07895732597408077,0.14162418203657454,0.0200574089375288,0.3580114139758544,"(-1,-0.2]",Q4,0.0,False
47,13,TUMBLE,True,True,0.24454649293646036,0.48313025995494746,-0.2385837670184871,0.03775185730299696,-0.05436001747083108,-0.11596209994581391,-0.08973635283651042,0.14694418328626815,0.02159259300166837,0.3580114139758544,"(-0.2,0.2]",Q4,0.0,False
47,14,TUMBLE,True,True,-0.05030729991544865,0.2262858449355583,-0.27659314485100694,-0.2662322595493631,-0.2696858879832444,-0.33562380595503233,-0.10486144717398899,0.16970464298290552,0.028799665849955424,0.5334375598703961,"(-1,-0.2]",Q4,0.0,False
47,15,RUN,True,True,-0.0894885367083413,0.18730342633136848,-0.27679196303970977,-0.18660813321884717,-0.21666940982580135,-0.24144565278032593,-0.08691594895346162,0.14345355406090907,0.02057892217270616,0.33403502964480164,"(-1,-0.2]",Q4,0.0,False
47,16,TUMBLE,True,True,0.05081104042719135,0.24454649293646036,-0.19373545250926902,0.12070895873908633,0.015894154989634535,-0.022202480233818385,-0.06070198014531559,0.12999618967918974,0.016899009331107877,0.33403502964480164,"(-0.2,0.2]",Q4,0.0,False
47,17,TUMBLE,True,True,0.192708237034518,-0.05030729991544865,0.24301553694996664,0.212046985175093,0.22236983576671754,0.15381781284955257,-0.0002558171461245019,0.1309975930546121,0.017160369386101753,0.33403502964480164,"(0.2,1]",Q4,0.0,False
47,18,TUMBLE,True,True,-0.11205351870315305,-0.0894885367083413,-0.02256498199481176,-0.2338131574340077,-0.16339709895427573,-0.1379843789126329,0.01587043361674505,0.11207083660929672,0.012559872418307682,0.30476175573767106,"(-0.2,0.2]",Q3,0.0,False
47,19,RUN,True,True,0.12388974102480656,0.05081104042719135,0.0730787005976152,0.08356238185912408,0.08006782143862112,0.11339543551225281,0.026389199633595133,0.11843032867424728,0.01402574274989024,0.30476175573767106,"(-0.2,0.2]",Q3,0.0,True
48,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
48,1,TUMBLE,True,True,0.3345821575119708,0.3345821575119708,0.0,,,,0.40059257289282735,0.20029628644641373,0.04011860236422382,0.40059257289282746,,Q4,0.0,False
48,2,TUMBLE,True,True,0.06278712187922274,0.3345821575119708,-0.27179503563274804,-0.07149874918633432,,,0.06439876863003974,0.16697829415018908,0.027881750717307068,0.40059257289282746,,Q4,0.0,False
48,3,TUMBLE,True,True,0.025875996795995098,0.3345821575119708,-0.3087061607159757,-0.17280864289960168,-0.08457695787411719,,0.00038642008978071764,0.1491728850230089,0.022252549626087834,0.40059257289282746,"(-0.2,0.2]",Q4,0.0,False
48,4,RUN,True,True,0.1653735746501247,0.3345821575119708,-0.1692085828618461,0.12104201531251578,0.024291815921061805,0.0760648594485417,0.015406181934598714,0.13684947115622512,0.01872777775573849,0.40059257289282746,"(-0.2,0.2]",Q4,0.0,False
48,5,TUMBLE,True,True,0.0840118747874604,0.06278712187922274,0.021224752908237665,-0.01161291093559949,-0.0006670229876537676,-0.06314283792186794,-0.03985541126781189,0.10997909410100659,0.012095401139278063,0.3087061607159757,"(-0.2,0.2]",Q3,0.0,False
48,6,TUMBLE,True,True,0.24622573902754252,0.025875996795995098,0.22034974223154744,0.12153301430874996,0.15447192361634915,0.1617135969993418,0.04250131122881048,0.07920861764318367,0.006274005108944067,0.22034974223154744,"(-0.2,0.2]",Q2,0.0,False
48,7,TUMBLE,True,True,-0.05882109513888255,0.1653735746501247,-0.22419466978900726,-0.22393990204638403,-0.22402482462725842,-0.18919289145416324,-0.008854201949233734,0.1061612312581645,0.011270207022249483,0.3050468341664251,"(-1,-0.2]",Q3,0.0,False
48,8,RUN,True,True,0.22266362332628473,0.0840118747874604,0.13865174853882434,0.12896130138195475,0.1321914504342446,0.11346609999472346,-0.0028252872574023053,0.1105411220879215,0.012219339672456765,0.3050468341664251,"(-0.2,0.2]",Q3,0.0,False
48,9,TUMBLE,True,True,0.1967662034044846,0.24622573902754252,-0.04945953562305791,0.11484493931078352,0.06007678099950303,0.07324616790388333,0.020194654153279062,0.11312588055868948,0.01279746485217888,0.3050468341664251,"(-0.2,0.2]",Q3,0.0,False
48,10,TUMBLE,True,True,0.055507283754191825,-0.05882109513888255,0.11432837889307437,-0.15420762961119283,-0.0646956267764371,-0.0962013339006655,-0.012584961200333446,0.11638281864641763,0.013544960476084934,0.3050468341664251,"(-0.2,0.2]",Q3,0.0,False
48,11,TUMBLE,True,True,0.3499339192371477,0.22266362332628473,0.12727029591086295,0.22379717565780946,0.19162154907549395,0.24590491540062803,0.06503536891799677,0.14136778637001288,0.0199848510231576,0.40875501437603023,"(-0.2,0.2]",Q4,0.0,False
48,12,RUN,True,True,0.19139315688998815,0.1967662034044846,-0.005373046514496466,-0.011327444605681608,-0.00934264524195319,-0.014824600540539079,0.009062678296006967,0.09370549124111113,0.008780719088737956,0.29442663548295583,"(-0.2,0.2]",Q3,0.0,False
48,13,TUMBLE,True,True,0.2910341404481904,0.055507283754191825,0.2355268566939986,0.020370602384622516,0.09208935382108119,0.09263399962673738,0.03244217472232078,0.10029702736029326,0.010059493697311416,0.29442663548295583,"(-0.2,0.2]",Q3,0.0,False
48,14,RUN,True,True,0.09010279173253441,0.3499339192371477,-0.25983112750461324,-0.15111085693655488,-0.1873509471259077,-0.13186433334984513,0.0010291237167728185,0.1128715741466061,0.0127399922503328,0.29442663548295583,"(-0.2,0.2]",Q3,0.0,False
48,15,TUMBLE,True,True,0.1970211116942506,0.19139315688998815,0.005627954804262453,0.0064526456038881685,0.006177748670679606,-0.03359489038271457,-0.04071159802432481,0.08952363262670901,0.008014480798681958,0.25983112750461324,"(-0.2,0.2]",Q2,0.0,False
48,16,TUMBLE,True,True,-0.02019233199537171,0.2910341404481904,-0.31122647244356216,-0.16375428370876421,-0.21291167995369686,-0.21258013218661262,-0.05171840065246592,0.10617723896640967,0.011273606074530063,0.31122647244356216,"(-1,-0.2]",Q3,0.0,False
48,17,RUN,True,True,0.19582434577465263,0.09010279173253441,0.10572155404211822,0.10740995592521319,0.10684715529751486,0.05633291780475169,-0.03007147130749817,0.1065379903165556,0.011350343380690495,0.31122647244356216,"(-0.2,0.2]",Q3,0.0,False
48,18,RUN,True,True,0.34121474122687323,0.1970211116942506,0.14419362953262263,0.25339873433723276,0.21699703273569604,0.22552576192535673,0.050102713306907964,0.12070167513917957,0.014568894381404037,0.36140707322224497,"(0.2,1]",Q4,0.0,False
48,19,TUMBLE,True,True,0.3317484124753459,-0.02019233199537171,0.35194074447071766,0.06322886897458302,0.15946616080662787,0.15328144580024472,0.0630861674784435,0.13068592217808805,0.017078810255537286,0.36140707322224497,"(-0.2,0.2]",Q4,0.0,True
49,0,RUN,True,False,,,,,,,,,,,,,0.0,False
49,1,TUMBLE,True,True,0.6283547557402851,0.6283547557402851,0.0,,,,0.1888831025325773,0.09444155126628873,0.008919206605583041,0.18888310253257745,,Q3,1.0,True
50,0,RUN,True,False,,,,,,,,,,,,,1.0,True
51,0,TUMBLE,True,False,,,,,,,,,,,,,1.0,True
52,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
52,1,RUN,True,True,0.27192607983019546,0.27192607983019546,0.0,,,,0.126569517862836,0.06328475893141802,0.004004960713007693,0.12656951786283605,,Q1,0.0,False
52,2,TUMBLE,True,True,0.15361653307957368,0.27192607983019546,-0.11830954675062177,-0.05502478781920375,,,0.004129985556107145,0.0578169706219962,0.0033428020919047717,0.12656951786283605,,Q1,0.0,False
52,3,TUMBLE,True,True,0.10088631412945533,0.27192607983019546,-0.17103976570074014,-0.11188499232542924,-0.08941341082958755,,-0.02517202902643341,0.06329390729535064,0.0040061187007124415,0.17103976570074014,"(-0.2,0.2]",Q1,0.0,False
52,4,RUN,True,True,0.02685012268376326,0.27192607983019546,-0.2450759571464322,-0.10040130092075124,-0.14862618632931157,-0.14109624956788275,-0.04080526442679324,0.0799387216767288,0.0063901992233095116,0.2450759571464322,"(-0.2,0.2]",Q2,0.0,False
52,5,TUMBLE,True,True,0.02615043420226015,0.15361653307957368,-0.12746609887731353,-0.03771778420434914,-0.06763388909533725,-0.1121693282284868,-0.06183177016516814,0.0916263602186148,0.008395389886911356,0.2457756456279353,"(-0.2,0.2]",Q2,0.0,False
52,6,TUMBLE,True,True,0.05560063980676766,0.10088631412945533,-0.045285674322687666,0.029100361363755954,0.004305016134941414,-0.021275211216995438,-0.027076766647280717,0.0487921791242525,0.0023806767436931418,0.12746609887731353,"(-0.2,0.2]",Q1,0.0,False
52,7,TUMBLE,True,True,0.07683764863696861,0.02685012268376326,0.04998752595320535,0.035962111632454705,0.040637249739371585,0.024465770931407012,-0.0019346813861969092,0.028920092264161933,0.0008363717365676389,0.07473587992719517,"(-0.2,0.2]",Q1,0.0,False
52,8,RUN,True,True,0.19620460644931315,0.02615043420226015,0.170054172247053,0.129985462227445,0.14334169890064766,0.1498448951168732,0.038939618196580816,0.06287468874967223,0.003953226485368159,0.170054172247053,"(-0.2,0.2]",Q1,0.0,False
52,9,RUN,True,True,0.2677775101075346,0.05560063980676766,0.21217687030076693,0.1312563825643937,0.1582298784765181,0.1790791778337072,0.06238581184530941,0.0920450467435601,0.008472290630024163,0.24162707590527444,"(-0.2,0.2]",Q2,0.0,False
52,10,TUMBLE,True,True,0.338768465736336,0.07683764863696861,0.2619308170993674,0.10677740745791214,0.15849521067173056,0.18966336448619,0.07572755133297025,0.10866915523147562,0.011808985298722544,0.28316782592956835,"(-0.2,0.2]",Q3,0.0,False
52,11,RUN,True,True,0.32015790174696673,0.19620460644931315,0.12395329529765359,0.016884913825031433,0.0525743743159055,0.10026084401442864,0.0629204365507019,0.09538560228148657,0.009098413122601935,0.2619308170993674,"(-0.2,0.2]",Q3,0.0,False
52,12,RUN,True,True,0.0746185955692966,0.2677775101075346,-0.19315891453823797,-0.2548445881723548,-0.23428269696098253,-0.206108525440741,-0.0190791630120601,0.09614563064938537,0.009243982292968033,0.2641498701670394,"(-1,-0.2]",Q3,0.0,False
52,13,RUN,True,True,0.09241881822101554,0.338768465736336,-0.24634964751532046,-0.10496943043711614,-0.15209616946318427,-0.15791180006901795,-0.06148672539400773,0.11298240625818226,0.012765024123888942,0.2641498701670394,"(-0.2,0.2]",Q3,0.0,False
52,14,TUMBLE,True,True,0.06067509934421106,0.32015790174696673,-0.2594828024027557,-0.022843607550945014,-0.10172333916821524,-0.14581584597419267,-0.07839258163102011,0.12476385289839236,0.015566018990051686,0.27809336639212495,"(-0.2,0.2]",Q4,0.0,False
52,15,RUN,True,True,-0.019007385925366244,0.0746185955692966,-0.09362598149466285,-0.09555434470797955,-0.09491155697020731,-0.15597498964573872,-0.06922740715697517,0.11376623623724248,0.012942756507588065,0.339165287672333,"(-0.2,0.2]",Q3,0.0,False
52,16,TUMBLE,True,True,0.08217549164789076,0.09241881822101554,-0.01024332657312478,0.06134163493846835,0.03747998110127063,0.029999209845601518,-0.009631241198919343,0.039956040115331264,0.0015964851416979612,0.11142620414638178,"(-0.2,0.2]",Q1,0.0,False
52,17,TUMBLE,True,True,0.24851015951685462,0.06067509934421106,0.18783506017264356,0.21692610665559237,0.2072290911612761,0.19444465369491684,0.033368307489535766,0.08705338682715144,0.007578292158077664,0.26751754544222084,"(0.2,1]",Q2,0.0,False
52,18,TUMBLE,True,True,-0.02028758126123023,-0.019007385925366244,-0.0012801953358639873,-0.1856304068436029,-0.12418033634102328,-0.11337592240712778,0.010559218423133829,0.09815740624829532,0.009634876401392885,0.2687977407780848,"(-0.2,0.2]",Q3,0.0,False
52,19,RUN,True,True,0.27168096040230344,0.08217549164789076,0.18950546875441268,0.15756967127449123,0.16821493710113172,0.1988332894077662,0.04789136197462182,0.12624071164871384,0.015936717277573714,0.2919685416635337,"(-0.2,0.2]",Q4,0.0,True
53,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
53,1,TUMBLE,True,True,0.35634089453140294,0.35634089453140294,0.0,,,,-0.05911226917951151,0.029556134589755728,0.000873565091887755,0.059112269179511456,,Q1,1.0,True
54,0,RUN,True,False,,,,,,,,,,,,,0.0,False
54,1,TUMBLE,True,True,0.35822750613730675,0.35822750613730675,0.0,,,,-0.14790750660767799,0.07395375330383899,0.0054691576277250764,0.14790750660767799,,Q2,0.0,False
54,2,RUN,True,True,0.2286102119589215,0.35822750613730675,-0.12961729417838525,-0.2035710474822242,,,-0.13876240039303167,0.1133810137507699,0.012855254279152272,0.27752480078606323,,Q3,0.0,False
54,3,TUMBLE,True,True,0.17470501376384232,0.35822750613730675,-0.18352249237346444,-0.11871384528427184,-0.18961922984989535,,-0.11239072911218129,0.12799643753256124,0.01638308802102685,0.33142999898114245,"(-0.2,0.2]",Q4,0.0,False
54,4,TUMBLE,True,True,-0.000855094504038173,0.35822750613730675,-0.3590826006413449,-0.20251270736542007,-0.25470267179072836,-0.31777453065530203,-0.11975027068715102,0.1710654108524955,0.029263374790133082,0.5069901072490229,"(-1,-0.2]",Q4,0.0,False
54,5,RUN,True,True,0.14829691861133576,0.2286102119589215,-0.08031329334758575,0.06137195898143369,0.014143541538427229,-0.04187499072767234,-0.06493264815149018,0.11649338149291641,0.01357070793165416,0.3590826006413449,"(-0.2,0.2]",Q3,0.0,False
54,6,RUN,True,True,-0.05089781240858919,0.17470501376384232,-0.2256028261724315,-0.12461872446223798,-0.15828009169896917,-0.18858707486610454,-0.05854241438875279,0.10714094825342933,0.011479182792644023,0.2795080243675107,"(-0.2,0.2]",Q3,0.0,False
54,7,TUMBLE,True,True,-0.039645273294754625,-0.000855094504038173,-0.03879017879071645,-0.08834482639612791,-0.07182661052765743,-0.10745752966039229,-0.04787432920217449,0.09586326146069479,0.00918976489788153,0.2256028261724315,"(-0.2,0.2]",Q3,0.0,False
54,8,TUMBLE,True,True,-0.0957996868975476,0.14829691861133576,-0.24409660550888335,-0.05052814404587569,-0.11505096453354491,-0.11002437149853604,-0.037783137669310914,0.08370181062528051,0.007005993101950321,0.24409660550888335,"(-0.2,0.2]",Q2,0.0,False
54,9,TUMBLE,True,True,0.21521329379754728,-0.05089781240858919,0.2661111062061365,0.2829357738936984,0.27732755133117776,0.22472475729493618,0.008893087588346437,0.12277702762605613,0.015074198512689352,0.31101298069509486,"(0.2,1]",Q4,0.0,False
54,10,TUMBLE,True,True,0.24669755792337045,-0.039645273294754625,0.2863428312181251,0.1869907544733706,0.22010811338828876,0.2394799276242065,0.0850049307756221,0.1451404896497375,0.02106576173576556,0.34249724482091803,"(0.2,1]",Q4,0.0,False
